1;4;5;7;8;11;13;15;17;18;19;21;28;31;33;35;36;37;38;41;47
0.0000701;0.0004795;0.0001012;0.0001944;0.0001038;0.0002374;0.0001616;0.0000606;0.0021794;0.0001327;0.0001628;0.0001311;0.0019831;0.0002094;0.0000577;0.0000671;0.0000457;0.0002226;0.0000366;0.0000718;0.0000933
0.0000443;0.0004225;0.000066;0.0001334;0.0000686;0.0001673;0.0001088;0.0000364;0.0013418;0.0000892;0.0001109;0.0000873;0.000848;0.0001465;0.000032;0.0000394;0.0000275;0.0001565;0.0000203;0.0000456;0.0000601
0.0000469;0.0005097;0.0000773;0.0001619;0.000086;0.0002028;0.0001369;0.0000444;0.0013687;0.0001139;0.0001494;0.0001178;0.0007392;0.0001627;0.0000443;0.000049;0.0000281;0.0001907;0.0000227;0.0000481;0.0000702
0.000066;0.0006425;0.0001161;0.0002431;0.0001331;0.0003;0.0002107;0.0000701;0.0014849;0.0001764;0.0002358;0.0001869;0.0008158;0.0002299;0.0000747;0.0000787;0.0000397;0.0002835;0.0000343;0.0000678;0.000105
0.000142;0.001071;0.0002572;0.0005303;0.0003012;0.0006453;0.0004782;0.0001629;0.0019282;0.0003957;0.0005386;0.0004323;0.0012079;0.0004851;0.0001771;0.0001815;0.0000871;0.0006155;0.0000795;0.000146;0.0002337
0.0001883;0.0011548;0.000325;0.000655;0.0003647;0.0007932;0.0005895;0.0002019;0.0019414;0.0004744;0.0006322;0.0005117;0.001309;0.0006302;0.000206;0.0002228;0.0001153;0.0007565;0.0001019;0.0001931;0.000296
0.0001599;0.0009279;0.0002618;0.0005213;0.0002829;0.0006344;0.0004634;0.0001572;0.0016704;0.0003667;0.0004788;0.0003874;0.0010959;0.0005314;0.0001505;0.0001713;0.0000978;0.0006038;0.0000816;0.0001643;0.0002388
0.0001145;0.0007273;0.0001832;0.00037;0.0001945;0.0004572;0.0003247;0.0001044;0.0014481;0.0002541;0.0003307;0.0002653;0.0008935;0.0003935;0.0000942;0.0001122;0.0000682;0.0004347;0.0000536;0.0001176;0.0001667
0.0000787;0.0005877;0.0001253;0.0002592;0.0001328;0.0003253;0.0002246;0.0000688;0.0012917;0.0001749;0.0002276;0.0001806;0.0007493;0.0002826;0.0000595;0.0000727;0.0000454;0.0003084;0.000034;0.0000809;0.0001137
0.0000524;0.0004873;0.0000846;0.0001803;0.0000898;0.0002303;0.0001538;0.0000444;0.0011718;0.0001199;0.000156;0.0001222;0.0006455;0.0002007;0.0000365;0.0000464;0.0000294;0.0002177;0.0000205;0.000054;0.0000761
0.0000344;0.0004154;0.0000567;0.0001251;0.0000605;0.0001634;0.0001048;0.0000281;0.0010781;0.000082;0.0001068;0.0000824;0.0005712;0.0001419;0.0000219;0.0000288;0.0000182;0.0001536;0.000012;0.0000356;0.0000506
0.0000225;0.0003658;0.0000386;0.0000885;0.0000413;0.0001181;0.000073;0.0000181;0.0010053;0.0000572;0.0000745;0.0000569;0.0005193;0.0001017;0.0000136;0.0000183;0.0000114;0.0001105;0.0000067;0.0000234;0.0000343
0.0000174;0.000351;0.0000307;0.0000731;0.0000346;0.0000997;0.0000607;0.0000148;0.0009725;0.0000481;0.0000639;0.0000481;0.0005037;0.0000832;0.0000111;0.0000142;0.0000085;0.0000929;0.000005;0.0000178;0.0000273
0.0000309;0.0005137;0.000063;0.000149;0.0000788;0.0002035;0.0001395;0.0000381;0.0011431;0.0001093;0.000157;0.0001208;0.0006665;0.0001543;0.0000313;0.0000343;0.0000169;0.0001939;0.0000134;0.0000326;0.0000562
0.0000406;0.000557;0.0000837;0.0001985;0.0001042;0.0002728;0.0001895;0.0000516;0.0011311;0.0001443;0.0002074;0.0001598;0.0007174;0.0002096;0.0000399;0.0000442;0.0000216;0.0002604;0.0000171;0.0000427;0.0000743
0.0000337;0.0004695;0.0000703;0.0001687;0.0000858;0.000235;0.0001596;0.0000414;0.000996;0.0001189;0.0001683;0.0001293;0.0006333;0.0001882;0.0000286;0.000034;0.0000175;0.0002241;0.0000128;0.0000359;0.0000622
0.000024;0.0003828;0.0000505;0.0001247;0.000061;0.0001779;0.0001164;0.0000279;0.0008751;0.0000856;0.0001201;0.0000914;0.0005446;0.0001468;0.0000158;0.0000214;0.000012;0.000169;0.0000074;0.0000258;0.0000445
0.0000141;0.0003088;0.0000313;0.0000832;0.000038;0.0001245;0.0000774;0.0000145;0.0007691;0.0000553;0.0000785;0.0000579;0.0004673;0.0001046;0.0000055;0.0000092;0.0000053;0.0001186;0.0000025;0.000015;0.0000271
0.0000055;0.0002492;0.0000154;0.0000495;0.0000193;0.0000811;0.0000461;0.0000041;0.0006793;0.0000313;0.0000465;0.0000325;0.0004045;0.0000693;0.0000006;0.0000012;0.0000012;0.0000772;0;0.0000063;0.0000126
0.0000012;0.0002049;0.000006;0.0000263;0.0000079;0.0000507;0.0000254;0;0.0006062;0.0000157;0.0000256;0.0000161;0.0003565;0.0000436;0.0000003;0;0;0.0000489;0;0.0000013;0.000004
