1;4;5;7;8;11;13;15;17;18;19;21;28;31;33;35;36;37;38;41;47
0.0044923;0.0110977;0.0056651;0.0091897;0.005754;0.0102549;0.0086828;0.0036984;0.0122825;0.0069743;0.0088399;0.0075907;0.00121567;0.0092265;0.0041347;0.0045502;0.0032064;0.0100228;0.0027906;0.0044255;0.0053319
0.004768;0.0116054;0.0059891;0.009576;0.0061138;0.0106719;0.0090675;0.004;0.0120539;0.0073618;0.0092791;0.0079971;0.00114812;0.009469;0.0044747;0.0048661;0.0034625;0.0104353;0.0030441;0.0047006;0.0056403
0.0042205;0.0097339;0.0051497;0.0081258;0.0051796;0.0090527;0.0076793;0.0034498;0.0101583;0.0061972;0.0077436;0.006692;0.0097187;0.0082714;0.003767;0.0041578;0.0031049;0.008848;0.0026908;0.0041638;0.0048707
0.0030819;0.0070436;0.0037081;0.0058368;0.0036972;0.0065188;0.0054919;0.0024623;0.0074779;0.0044216;0.0054932;0.004747;0.0070512;0.0060504;0.0026606;0.00296;0.0022779;0.0063629;0.0019455;0.0030412;0.0034974
0.0021495;0.0050599;0.0025749;0.0040969;0.0025612;0.00459;0.0038305;0.0017003;0.0054975;0.0030723;0.003821;0.0032864;0.0050401;0.0042826;0.0018333;0.0020443;0.0015865;0.0044739;0.0013454;0.0021216;0.002427
0.0015111;0.0037562;0.0018152;0.0029119;0.001808;0.0032821;0.0027061;0.0011963;0.004203;0.0021733;0.0027001;0.0023148;0.0037036;0.0030576;0.0012924;0.0014383;0.0011116;0.0031925;0.0009415;0.0014913;0.0017096
0.0010805;0.0028603;0.0013018;0.0021051;0.0012978;0.0023855;0.0019455;0.0008563;0.0033025;0.0015626;0.001938;0.0016565;0.002792;0.0022231;0.0009234;0.0010278;0.0007917;0.0023166;0.0006707;0.0010666;0.0012253
0.0007549;0.0021697;0.0009093;0.0014837;0.0009048;0.0016924;0.0013608;0.0005942;0.0026033;0.0010922;0.0013513;0.0011502;0.0020919;0.0015814;0.0006388;0.000713;0.0005506;0.0016395;0.0004643;0.0007453;0.000855
0.0005213;0.0016804;0.0006283;0.0010377;0.0006251;0.0011963;0.0009446;0.0004067;0.0021021;0.0007575;0.0009362;0.0007926;0.001594;0.0011178;0.0004351;0.0004879;0.000377;0.001154;0.0003164;0.0005145;0.0005901
0.0003565;0.0013369;0.0004312;0.0007231;0.0004295;0.000848;0.0006531;0.0002753;0.0017451;0.0005231;0.0006465;0.0005436;0.0012449;0.0007883;0.0002926;0.0003301;0.0002556;0.0008114;0.0002121;0.0003516;0.0004042
0.0002653;0.0011929;0.0003299;0.0005616;0.0003359;0.0006724;0.0005079;0.0002142;0.0015946;0.0004114;0.0005115;0.0004278;0.0010823;0.0006074;0.0002303;0.0002535;0.0001891;0.000637;0.0001594;0.000262;0.000309
0.0003588;0.0016408;0.0004904;0.0008476;0.000535;0.001023;0.0008042;0.0003474;0.0020385;0.0006579;0.0008452;0.0007088;0.0014911;0.0008693;0.0003684;0.0003847;0.000256;0.0009824;0.0002329;0.0003561;0.000458
0.0003411;0.0014723;0.0004575;0.0007857;0.000488;0.0009516;0.0007471;0.0003212;0.0018274;0.0005972;0.0007583;0.0006372;0.0013795;0.0008395;0.0003209;0.0003474;0.0002441;0.000917;0.0002181;0.0003399;0.0004281
0.0002675;0.0012037;0.0003489;0.0005991;0.0003649;0.0007329;0.0005652;0.000241;0.0015339;0.000446;0.000561;0.0004705;0.0011325;0.0006648;0.000232;0.0002577;0.0001915;0.0007037;0.0001667;0.0002664;0.0003264
0.0001915;0.000984;0.000246;0.0004277;0.0002554;0.0005346;0.0004008;0.0001662;0.0012938;0.0003137;0.000394;0.0003279;0.0009183;0.0004898;0.000155;0.0001755;0.0001357;0.000509;0.0001149;0.0001903;0.0002297
0.0001351;0.0008301;0.0001738;0.0003064;0.0001806;0.0003923;0.0002847;0.0001155;0.0011215;0.0002226;0.0002789;0.0002305;0.0007664;0.000358;0.000107;0.0001218;0.000095;0.0003688;0.0000794;0.0001347;0.0001622
0.0000952;0.0007138;0.0001228;0.0002209;0.0001277;0.0002899;0.0002029;0.0000811;0.0009854;0.0001588;0.0001983;0.0001629;0.0006548;0.0002621;0.0000743;0.0000849;0.0000663;0.0002687;0.000055;0.000095;0.0001145
0.000064;0.0006173;0.0000833;0.0001534;0.0000867;0.0002103;0.0001402;0.0000533;0.0008679;0.0001091;0.0001364;0.0001103;0.000564;0.0001872;0.000047;0.0000548;0.0000436;0.0001906;0.000035;0.000064;0.000077
0.0000413;0.000542;0.0000541;0.0001039;0.0000568;0.0001506;0.0000941;0.0000324;0.0007723;0.0000725;0.0000915;0.0000726;0.0004943;0.000132;0.000027;0.0000327;0.0000272;0.0001339;0.0000206;0.0000412;0.0000498
0.0000251;0.0004801;0.0000332;0.0000678;0.0000352;0.0001065;0.0000616;0.0000185;0.0006902;0.0000465;0.0000593;0.0000458;0.000439;0.0000912;0.0000122;0.0000172;0.0000153;0.0000919;0.0000108;0.0000251;0.0000301
0.0000135;0.000429;0.0000184;0.0000415;0.0000197;0.0000733;0.0000378;0.0000085;0.0006197;0.0000274;0.0000364;0.000027;0.0003942;0.0000614;0.0000038;0.0000064;0.0000074;0.0000613;0.0000033;0.0000135;0.0000165
0.0000072;0.0003913;0.00001;0.0000257;0.0000109;0.0000516;0.0000237;0.0000036;0.0005649;0.0000164;0.0000228;0.0000161;0.0003622;0.0000418;0.0000014;0.0000014;0.0000035;0.0000418;0.0000011;0.0000072;0.0000086
0.0000037;0.0003575;0.0000052;0.000016;0.0000055;0.0000365;0.0000146;0.0000012;0.0005135;0.0000099;0.0000139;0.0000097;0.0003351;0.0000287;0.0000011;0;0.0000012;0.0000287;0;0.0000037;0.0000041
0.0000011;0.0003212;0.0000013;0.0000074;0.0000014;0.0000233;0.0000067;0;0.0004594;0.000004;0.0000064;0.0000037;0.0003058;0.0000174;0.0000001;0;0;0.0000173;0;0.0000011;0.0000012
0.0000152;0.0004651;0.0000285;0.0000569;0.0000412;0.0001003;0.0000694;0.0000286;0.000599;0.0000521;0.0000806;0.0000633;0.000438;0.0000719;0.0000267;0.0000223;0.0000117;0.0000941;0.0000137;0.0000157;0.0000265
0.0002858;0.0020725;0.000512;0.0009675;0.0006826;0.0014005;0.0011584;0.0004756;0.0021977;0.0008649;0.0012531;0.0010288;0.002025;0.001099;0.0003879;0.000364;0.0002156;0.0013878;0.0002313;0.0002956;0.000473
0.0006104;0.0028872;0.0009745;0.0017542;0.0011811;0.002428;0.0020229;0.0008451;0.0029592;0.0014669;0.0020207;0.0016882;0.0030224;0.0021388;0.0006328;0.0006557;0.0004624;0.0024086;0.0004546;0.0006308;0.0009047
0.0006188;0.0024615;0.0009101;0.0015851;0.0010514;0.0021642;0.0017959;0.0007676;0.0025183;0.0012911;0.0017384;0.0014609;0.0026442;0.0020244;0.0005599;0.0006021;0.0004758;0.0021446;0.0004438;0.0006386;0.0008488
0.0006328;0.0024667;0.0009153;0.001587;0.0010568;0.0021791;0.0018119;0.0007749;0.0025111;0.0012976;0.0017509;0.0014709;0.0026585;0.0020536;0.0005555;0.0006004;0.0004907;0.0021623;0.0004506;0.0006536;0.0008541
