1;4;5;7;8;11;13;15;17;18;19;21;28;31;33;35;36;37;38;41;47
0.0019669;0.0050743;0.0024586;0.0040302;0.002457;0.0044372;0.0036747;0.0015306;0.0062111;0.0029969;0.0037775;0.0032216;0.0061046;0.0039545;0.0018105;0.0019944;0.0013942;0.0043103;0.001204;0.0019324;0.002309
0.001603;0.0040877;0.0019524;0.0031898;0.0019218;0.0035189;0.0028927;0.0012033;0.004466;0.0023389;0.0029308;0.0024985;0.0039902;0.0032015;0.0013955;0.0015622;0.0011423;0.0034135;0.0009655;0.0015752;0.0018351
0.0012191;0.0032813;0.0014757;0.002427;0.0014513;0.0026908;0.0021891;0.0009054;0.0036296;0.0017697;0.002217;0.0018837;0.0030646;0.002454;0.0010475;0.001174;0.0008685;0.0026051;0.0007277;0.001198;0.0013867
0.0009265;0.0027037;0.0011254;0.0018648;0.0011112;0.0020823;0.0016739;0.0006923;0.0030467;0.0013577;0.0017003;0.0014402;0.0024512;0.0018887;0.0008039;0.0008952;0.0006591;0.0020078;0.0005526;0.0009104;0.0010571
0.0011104;0.0034793;0.001434;0.0024146;0.0014747;0.0027034;0.0021991;0.0009139;0.0038224;0.0018127;0.0023107;0.0019538;0.0031161;0.0023343;0.0010876;0.0011674;0.0007842;0.0026146;0.0006893;0.0010925;0.0013434
0.0010254;0.0030525;0.0012884;0.0021519;0.0012932;0.0024143;0.001955;0.0008118;0.0033628;0.0015809;0.0019943;0.0016901;0.0027924;0.0021535;0.0009229;0.0010228;0.0007265;0.0023348;0.0006252;0.0010096;0.0012083
0.0007596;0.0023629;0.0009298;0.0015563;0.0009188;0.0017639;0.0014034;0.0005753;0.0026575;0.001124;0.0014105;0.0011914;0.0021255;0.0016045;0.0006386;0.0007218;0.0005385;0.001697;0.0004509;0.0007482;0.0008719
0.0005362;0.0018675;0.0006503;0.0010998;0.00064;0.001266;0.0009825;0.0003982;0.0021507;0.000785;0.0009831;0.0008266;0.0016233;0.0011506;0.0004399;0.0004994;0.0003788;0.0012043;0.0003132;0.0005283;0.0006094
0.0003739;0.0015195;0.0004532;0.0007766;0.0004454;0.0009148;0.0006866;0.0002752;0.0017905;0.0005487;0.0006859;0.000573;0.0012695;0.0008199;0.0003039;0.0003455;0.0002628;0.0008548;0.0002154;0.0003682;0.0004243
0.0002568;0.0012656;0.0003112;0.0005433;0.000306;0.0006627;0.0004753;0.0001854;0.0015208;0.0003788;0.0004741;0.0003929;0.0010145;0.0005807;0.0002035;0.0002332;0.000178;0.0006039;0.0001445;0.0002524;0.0002909
0.0001739;0.0010846;0.0002122;0.0003791;0.0002089;0.0004849;0.0003278;0.0001234;0.0013231;0.0002609;0.0003269;0.0002683;0.0008337;0.0004105;0.0001345;0.0001556;0.0001191;0.0004274;0.0000948;0.0001712;0.000198
